2025-07-02 15:53:19,314 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 20:00:16,894 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 20:00:16,894 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 20:00:16,901 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:00:16,939 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 20:00:16,939 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 20:00:16,943 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:00:16,990 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 20:00:17,006 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 20:00:21,214 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 20:00:21,341 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 20:01:11,697 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 20:01:11,904 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 20:01:11,905 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 20:01:11,952 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 20:01:11,999 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 20:01:12,159 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 20:01:12,655 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:01:12,806 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:01:12,956 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:01:13,090 | INFO     | CheckerApp | create_widgets:70 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 20:01:13,090 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 20:01:13,098 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 20:01:13,105 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 20:01:13,105 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 20:01:13,113 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 20:01:13,131 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 20:01:13,132 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 20:01:13,141 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:01:13,144 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 20:01:13,144 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 20:01:13,164 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:01:13,170 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 20:01:13,246 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 20:01:33,119 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 20:01:33,233 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 20:03:49,432 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 20:03:49,649 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 20:03:49,650 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 20:03:49,699 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 20:03:49,745 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 20:03:49,915 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 20:03:50,413 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:03:50,576 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:03:50,748 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:03:50,881 | INFO     | CheckerApp | create_widgets:71 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 20:03:50,881 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 20:03:50,889 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 20:03:50,895 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 20:03:50,897 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 20:03:50,910 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 20:03:50,917 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 20:03:50,917 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 20:03:50,926 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:03:50,933 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 20:03:50,938 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 20:03:50,948 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:03:50,954 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 20:03:51,020 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 20:03:54,202 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 20:03:54,317 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 20:08:31,260 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 20:08:31,468 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 20:08:31,468 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 20:08:31,516 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 20:08:31,565 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 20:08:31,742 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 20:08:32,269 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:08:32,413 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:08:32,568 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:08:32,714 | INFO     | CheckerApp | create_widgets:71 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 20:08:32,715 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 20:08:32,722 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 20:08:32,728 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 20:08:32,728 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 20:08:32,736 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 20:08:32,748 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 20:08:32,748 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 20:08:32,758 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:08:32,763 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 20:08:32,764 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 20:08:32,772 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:08:32,787 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 20:08:32,860 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 20:08:37,027 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 20:08:37,136 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 20:09:00,652 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 20:09:00,871 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 20:09:00,873 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 20:09:00,922 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 20:09:00,969 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 20:09:01,154 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 20:09:01,594 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:09:01,745 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:09:01,912 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:09:02,055 | INFO     | CheckerApp | create_widgets:71 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 20:09:02,055 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 20:09:02,066 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 20:09:02,071 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 20:09:02,071 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 20:09:02,079 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 20:09:02,089 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 20:09:02,089 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 20:09:02,101 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:09:02,107 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 20:09:02,107 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 20:09:02,116 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:09:02,124 | INFO     | CheckerApp | create_workflow_card_modular:455 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 20:09:02,199 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 20:09:12,901 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 20:09:13,014 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 20:09:24,488 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 20:09:24,708 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 20:09:24,708 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 20:09:24,763 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 20:09:24,806 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 20:09:24,981 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 20:09:25,511 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:09:25,661 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:09:25,825 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:09:25,951 | INFO     | CheckerApp | create_widgets:71 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 20:09:25,951 | INFO     | CheckerApp | create_workflow_card_modular:427 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 20:09:25,960 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
